Gene	Cytoband	(A) Black or African American	(B) White	(A) Black or African American	(B) White	Log Ratio	p-Value	q-Value	Higher expression in
OARD1	6p21.1	8.66	8.38	0.56	0.50	0.29	8.216e-6	5.559e-4	(A) Black or African American
SNRPE	1q32.1	10.40	10.03	0.71	0.68	0.37	8.355e-6	5.632e-4	(A) Black or African American
ZMIZ2	7p13	11.81	12.08	0.51	0.58	-0.27	8.433e-6	5.639e-4	(B) White
DPM1	20q13.13	9.34	9.04	0.54	0.71	0.30	8.435e-6	5.639e-4	(A) Black or African American
KMT2E	7q22.3	10.31	10.75	0.87	0.70	-0.44	8.477e-6	5.639e-4	(B) White
PRH1	12p13.2	5.47	5.12	0.67	0.67	0.35	8.496e-6	5.639e-4	(A) Black or African American
HIST1H4K	6p22.1	0.98	1.58	1.16	1.11	-0.60	8.574e-6	5.669e-4	(B) White
CCSER2	10q23.1	9.58	9.93	0.65	0.73	-0.35	8.676e-6	5.715e-4	(B) White
MCF2L	13q34	9.15	9.79	1.26	1.10	-0.64	8.718e-6	5.721e-4	(B) White
ZNF534	19q13.41	2.93	2.57	0.64	0.87	0.36	8.763e-6	5.730e-4	(A) Black or African American
SULT2B1	19q13.33	6.29	7.37	2.09	2.07	-1.09	8.864e-6	5.774e-4	(B) White
EHHADH	3q27.2	7.80	7.34	0.86	1.02	0.47	9.073e-6	5.888e-4	(A) Black or African American
RAB12	18p11.22	9.18	8.90	0.53	0.63	0.29	9.149e-6	5.907e-4	(A) Black or African American
PSMA5	1p13.3	11.14	10.85	0.57	0.47	0.29	9.170e-6	5.907e-4	(A) Black or African American
MON1B	16q23.1	9.12	9.43	0.61	0.55	-0.31	9.281e-6	5.957e-4	(B) White
COQ7	16p12.3	8.74	8.47	0.54	0.42	0.27	9.335e-6	5.966e-4	(A) Black or African American
SOD1	21q22.11	12.17	11.83	0.66	0.67	0.34	9.364e-6	5.966e-4	(A) Black or African American
RAB5IF	20q11.23	10.69	10.34	0.69	0.65	0.35	9.482e-6	6.006e-4	(A) Black or African American
ZNF667	19q13.43	6.38	5.35	1.94	2.21	1.03	9.534e-6	6.006e-4	(A) Black or African American
TDGF1P3	Xq23	1.78	2.59	1.50	1.84	-0.81	9.548e-6	6.006e-4	(B) White
NCBP2	3q29	11.14	10.87	0.53	0.54	0.28	9.615e-6	6.006e-4	(A) Black or African American
PTPN2	18p11.21	9.53	9.26	0.53	0.49	0.27	9.623e-6	6.006e-4	(A) Black or African American
ZBTB49	4p16.3	6.66	6.41	0.47	0.54	0.25	9.634e-6	6.006e-4	(A) Black or African American
CAMTA2	17p13.2	9.52	9.85	0.65	0.51	-0.32	9.690e-6	6.020e-4	(B) White
FUS	16p11.2	12.63	12.35	0.53	0.59	0.28	9.817e-6	6.077e-4	(A) Black or African American
GANC	15q15.1	7.60	7.89	0.59	0.53	-0.30	9.894e-6	6.103e-4	(B) White
MAPKAPK5	12q24.12-q24.13	9.12	8.88	0.46	0.46	0.24	9.972e-6	6.116e-4	(A) Black or African American
LINC00965	8p23.1	1.87	2.66	1.53	1.54	-0.79	1.003e-5	6.116e-4	(B) White
ZNF746	7q36.1	8.89	9.12	0.47	0.40	-0.24	1.005e-5	6.116e-4	(B) White
ABTB1	3q21.3	9.22	8.80	0.81	0.77	0.41	1.006e-5	6.116e-4	(A) Black or African American
RPL13AP6	10q25.2	4.19	3.73	0.94	0.74	0.47	1.013e-5	6.119e-4	(A) Black or African American
EXOC3L4	14q32.32	4.33	3.21	2.22	1.91	1.11	1.013e-5	6.119e-4	(A) Black or African American
MBL1P	10q22.3	3.21	2.30	1.78	1.67	0.91	1.029e-5	6.196e-4	(A) Black or African American
RBM39	20q11.22	12.08	11.87	0.37	0.47	0.20	1.057e-5	6.335e-4	(A) Black or African American
EPM2A	6q24.3	6.60	6.30	0.58	0.63	0.30	1.060e-5	6.335e-4	(A) Black or African American
UBE2E1	3p24.2	10.70	10.46	0.45	0.52	0.24	1.067e-5	6.357e-4	(A) Black or African American
ANKHD1-EIF4EBP3	5q31.3	9.03	9.60	1.16	0.81	-0.56	1.085e-5	6.438e-4	(B) White
PDLIM5	4q22.3	10.62	11.10	0.94	0.90	-0.48	1.088e-5	6.438e-4	(B) White
SUPT3H	6p21.1	7.41	7.09	0.60	0.71	0.32	1.092e-5	6.438e-4	(A) Black or African American
RPL5	1p22.1	14.62	14.32	0.59	0.59	0.30	1.106e-5	6.502e-4	(A) Black or African American
DUS3L	19p13.3	8.77	9.06	0.56	0.63	-0.29	1.157e-5	6.780e-4	(B) White
TSFM	12q14.1	9.68	9.47	0.41	0.44	0.21	1.202e-5	7.010e-4	(A) Black or African American
GS1-124K5.11	7q11.21	8.82	8.59	0.48	0.38	0.24	1.205e-5	7.010e-4	(A) Black or African American
MLXIP	12q24.31	9.51	9.91	0.79	0.76	-0.40	1.239e-5	7.184e-4	(B) White
EIF2B3	1p34.1	8.99	8.73	0.53	0.46	0.26	1.260e-5	7.286e-4	(A) Black or African American
RNF130	5q35.3	10.55	10.29	0.45	0.68	0.26	1.267e-5	7.302e-4	(A) Black or African American
WDR46	6p21.32	10.44	10.13	0.64	0.51	0.31	1.284e-5	7.359e-4	(A) Black or African American
MALL	2q13	8.66	9.42	1.50	1.53	-0.77	1.286e-5	7.359e-4	(B) White
HDX	Xq21.1	4.32	3.29	2.06	1.82	1.02	1.314e-5	7.487e-4	(A) Black or African American
ZNF707	8q24.3	8.46	8.13	0.66	0.57	0.33	1.317e-5	7.487e-4	(A) Black or African American
MPP6	7p15.3	6.39	5.83	1.06	1.27	0.56	1.332e-5	7.544e-4	(A) Black or African American
RPL9	4p14	10.80	10.12	1.38	1.24	0.69	1.335e-5	7.544e-4	(A) Black or African American
POLR2J3	7q22.1	10.11	9.79	0.63	0.68	0.32	1.350e-5	7.602e-4	(A) Black or African American
GUSBP3	5q13.2	4.89	5.33	0.90	0.72	-0.44	1.384e-5	7.770e-4	(B) White
EMG1	12p13.31	9.63	9.27	0.74	0.60	0.36	1.406e-5	7.866e-4	(A) Black or African American
LOC100129034	9q33.3	10.45	10.85	0.79	0.80	-0.40	1.413e-5	7.881e-4	(B) White
LGALS9B	17p11.2	1.18	1.85	1.29	1.39	-0.66	1.421e-5	7.881e-4	(B) White
ZNF691	1p34.2	8.33	8.07	0.51	0.49	0.26	1.422e-5	7.881e-4	(A) Black or African American
RPS15A	16p12.3	13.64	13.25	0.80	0.60	0.39	1.467e-5	8.107e-4	(A) Black or African American
PSMC1	14q32.11	9.59	9.25	0.70	0.57	0.34	1.494e-5	8.201e-4	(A) Black or African American
ELK1	Xp11.23	9.88	10.16	0.56	0.48	-0.28	1.494e-5	8.201e-4	(B) White
SUMO2	17q25.1	12.10	11.84	0.52	0.51	0.26	1.510e-5	8.259e-4	(A) Black or African American
STAT5A	17q21.2	9.27	8.89	0.75	0.82	0.38	1.514e-5	8.259e-4	(A) Black or African American
HNRNPA3	2q31.2	12.73	12.54	0.36	0.41	0.19	1.584e-5	8.613e-4	(A) Black or African American
DTNBP1	6p22.3	8.71	8.44	0.55	0.48	0.27	1.597e-5	8.660e-4	(A) Black or African American
SPAG16	2q34	7.99	7.15	1.61	1.94	0.84	1.632e-5	8.806e-4	(A) Black or African American
ARSE	Xp22.33	4.88	6.22	2.70	2.45	-1.33	1.634e-5	8.806e-4	(B) White
USF2	19q13.12	11.28	10.96	0.66	0.52	0.32	1.668e-5	8.957e-4	(A) Black or African American
AP3D1	19p13.3	11.63	11.85	0.44	0.47	-0.22	1.676e-5	8.973e-4	(B) White
KLHL18	3p21.31	8.62	8.82	0.40	0.36	-0.20	1.688e-5	8.986e-4	(B) White
NOL7	6p23	9.78	9.54	0.45	0.55	0.24	1.688e-5	8.986e-4	(A) Black or African American
AGBL4	1p33	2.26	1.47	1.61	1.47	0.79	1.730e-5	9.146e-4	(A) Black or African American
CCL23	17q12	1.05	0.40	1.38	0.90	0.65	1.730e-5	9.146e-4	(A) Black or African American
FAIM2	12q13.12	5.77	6.87	2.16	2.34	-1.10	1.734e-5	9.146e-4	(B) White
SRP14P1	12p13.31	3.18	3.65	0.94	0.89	-0.46	1.750e-5	9.200e-4	(B) White
LRRC37A16P	17q24.2	10.46	10.76	0.61	0.57	-0.30	1.758e-5	9.218e-4	(B) White
TLCD5	11q23.3	7.12	6.71	0.77	0.91	0.40	1.821e-5	9.500e-4	(A) Black or African American
PLVAP	19p13.11	9.93	10.36	0.84	0.96	-0.43	1.823e-5	9.500e-4	(B) White
PDCD5	19q13.11	10.33	9.88	0.94	0.71	0.45	1.829e-5	9.504e-4	(A) Black or African American
ERGIC3	20q11.22	12.81	12.49	0.63	0.62	0.32	1.839e-5	9.524e-4	(A) Black or African American
AKIRIN2	6q15	9.72	9.47	0.51	0.47	0.25	1.898e-5	9.776e-4	(A) Black or African American
COX17	3q13.33	9.34	9.02	0.62	0.72	0.32	1.901e-5	9.776e-4	(A) Black or African American
CLBA1	14q32.33	9.15	8.74	0.83	0.74	0.40	1.904e-5	9.776e-4	(A) Black or African American
TPI1P3	6q22.1	1.27	1.61	0.71	0.52	-0.34	1.922e-5	9.809e-4	(B) White
C12ORF76	12q24.11	7.84	7.52	0.64	0.57	0.31	1.922e-5	9.809e-4	(A) Black or African American
NDUFAF7	2p22.2	8.13	7.89	0.46	0.53	0.24	1.946e-5	9.906e-4	(A) Black or African American
RGPD4	2q12.3	7.14	7.58	0.88	0.85	-0.43	1.967e-5	9.984e-4	(B) White
DOT1L	19p13.3	9.69	9.97	0.54	0.59	-0.27	1.991e-5	1.007e-3	(B) White
ZNF830	17q12	8.51	8.25	0.54	0.48	0.26	2.002e-5	1.010e-3	(A) Black or African American
POM121	7q11.23	11.12	11.37	0.53	0.47	-0.26	2.019e-5	1.016e-3	(B) White
HYPK	15q15.3	9.84	9.44	0.81	0.80	0.40	2.034e-5	1.019e-3	(A) Black or African American
PRPF3	1q21.2	9.98	9.71	0.54	0.55	0.27	2.042e-5	1.019e-3	(A) Black or African American
NKIRAS1	3p24.2	7.39	7.11	0.56	0.61	0.28	2.042e-5	1.019e-3	(A) Black or African American
SFPQ	1p34.3	12.56	12.38	0.37	0.40	0.18	2.086e-5	1.038e-3	(A) Black or African American
IFT52	20q13.12	9.65	9.38	0.53	0.55	0.26	2.093e-5	1.038e-3	(A) Black or African American
HNRNPUL2	11q12.3	11.61	11.37	0.46	0.49	0.23	2.152e-5	1.064e-3	(A) Black or African American
PDRG1	20q11.21	9.41	9.06	0.74	0.59	0.35	2.187e-5	1.078e-3	(A) Black or African American
POP4	19q12	9.75	9.30	0.98	0.66	0.46	2.199e-5	1.078e-3	(A) Black or African American
HMGN3	6q14.1	11.27	10.94	0.67	0.73	0.34	2.203e-5	1.078e-3	(A) Black or African American
EMID1	22q12.2	10.97	10.06	1.84	1.84	0.91	2.208e-5	1.078e-3	(A) Black or African American
ZNF222	19q13.31	5.89	5.52	0.75	0.75	0.37	2.214e-5	1.078e-3	(A) Black or African American
MSH6	2p16.3	10.35	10.04	0.61	0.73	0.31	2.221e-5	1.078e-3	(A) Black or African American
MTTP	4q23	2.27	1.67	1.19	1.24	0.59	2.223e-5	1.078e-3	(A) Black or African American
PFDN4	20q13.2	8.87	8.50	0.74	0.86	0.38	2.229e-5	1.078e-3	(A) Black or African American
SF3B6	2p23.3	10.75	10.48	0.54	0.54	0.26	2.264e-5	1.092e-3	(A) Black or African American
PPIL1	6p21.2	9.73	9.46	0.54	0.57	0.27	2.304e-5	1.108e-3	(A) Black or African American
HNRNPR	1p36.12	11.52	11.26	0.50	0.56	0.25	2.338e-5	1.121e-3	(A) Black or African American
TUBBP5	9q34.3	6.09	5.33	1.58	1.40	0.76	2.368e-5	1.132e-3	(A) Black or African American
IYD	6q25.1	2.95	3.91	1.92	2.01	-0.95	2.385e-5	1.134e-3	(B) White
LRPAP1	4p16.3	11.89	11.56	0.65	0.71	0.33	2.389e-5	1.134e-3	(A) Black or African American
SDHAF4	6q13	6.69	6.40	0.56	0.68	0.29	2.391e-5	1.134e-3	(A) Black or African American
PPIAL4G	1q21.2	4.45	4.76	0.65	0.48	-0.31	2.396e-5	1.134e-3	(B) White
SATL1	Xq21.1	4.30	3.91	0.79	0.84	0.39	2.435e-5	1.147e-3	(A) Black or African American
TFDP2	3q23	9.06	8.70	0.76	0.65	0.36	2.439e-5	1.147e-3	(A) Black or African American
SPATA24	5q31.2	6.02	5.63	0.82	0.72	0.39	2.444e-5	1.147e-3	(A) Black or African American
TRMT12	8q24.13	8.44	8.00	0.84	1.07	0.44	2.460e-5	1.150e-3	(A) Black or African American
NDUFS4	5q11.2	9.05	8.74	0.63	0.57	0.30	2.463e-5	1.150e-3	(A) Black or African American
TMEM242	6q25.3	8.78	8.56	0.45	0.48	0.22	2.489e-5	1.155e-3	(A) Black or African American
GRIN2D	19q13.33	6.62	7.74	2.30	2.18	-1.12	2.493e-5	1.155e-3	(B) White
HSPB11	1p32.3	9.08	8.78	0.59	0.71	0.30	2.494e-5	1.155e-3	(A) Black or African American
FNIP2	4q32.1	7.23	7.90	1.43	1.13	-0.67	2.528e-5	1.167e-3	(B) White
SEMA4B	15q26.1	11.17	11.57	0.79	0.90	-0.40	2.542e-5	1.171e-3	(B) White
DYNC2LI1	2p21	8.86	8.54	0.64	0.70	0.32	2.569e-5	1.180e-3	(A) Black or African American
PDK3	Xp22.11	7.12	7.52	0.81	0.83	-0.40	2.587e-5	1.184e-3	(B) White
RPS18	6p21.32	15.11	14.77	0.68	0.73	0.34	2.591e-5	1.184e-3	(A) Black or African American
CMSS1	3q12.1	9.06	8.72	0.69	0.68	0.34	2.636e-5	1.201e-3	(A) Black or African American
ACTG1P4	1p21.1	2.67	2.01	1.39	1.19	0.66	2.641e-5	1.201e-3	(A) Black or African American
MAPRE1	20q11.21	11.54	11.33	0.43	0.46	0.21	2.656e-5	1.204e-3	(A) Black or African American
HNRNPH3	10q21.3	11.40	11.18	0.44	0.48	0.22	2.688e-5	1.216e-3	(A) Black or African American
ZNF252P-AS1	8q24.3	4.49	3.95	1.10	1.15	0.54	2.701e-5	1.218e-3	(A) Black or African American
LEMD2	6p21.31	10.30	10.06	0.51	0.47	0.25	2.725e-5	1.225e-3	(A) Black or African American
HSD17B3	9q22.32	3.77	2.87	1.86	1.78	0.90	2.730e-5	1.225e-3	(A) Black or African American
CDK5RAP3	17q21.32	11.64	11.30	0.69	0.75	0.34	2.796e-5	1.251e-3	(A) Black or African American
POMGNT1	1p34.1	10.85	10.61	0.48	0.50	0.24	2.804e-5	1.252e-3	(A) Black or African American
TUBB7P	4q35.2	2.32	1.81	1.07	0.90	0.50	2.823e-5	1.254e-3	(A) Black or African American
TRAM1L1	4q26	6.03	5.24	1.58	1.73	0.79	2.823e-5	1.254e-3	(A) Black or African American
M6PR	12p13.31	11.43	11.22	0.43	0.45	0.21	2.834e-5	1.256e-3	(A) Black or African American
LRRIQ3	1p31.1	4.16	3.47	1.42	1.35	0.68	2.857e-5	1.263e-3	(A) Black or African American
LINC00526	18p11.31	4.10	3.37	1.51	1.50	0.74	2.897e-5	1.276e-3	(A) Black or African American
TFF3	21q22.3	9.19	11.00	3.75	3.65	-1.82	2.913e-5	1.276e-3	(B) White
KCTD2	17q25.1	9.77	9.50	0.58	0.48	0.27	2.914e-5	1.276e-3	(A) Black or African American
POTEE	2q21.1	2.18	2.62	0.90	0.95	-0.44	2.916e-5	1.276e-3	(B) White
ANKRD34A	1q21.1	4.18	4.65	0.96	0.91	-0.46	2.945e-5	1.283e-3	(B) White
PTBP1	19p13.3	12.76	12.92	0.33	0.31	-0.16	2.946e-5	1.283e-3	(B) White
PDCD10	3q26.1	9.35	9.06	0.56	0.72	0.29	2.964e-5	1.287e-3	(A) Black or African American
COMMD6	13q22.2	10.69	10.38	0.64	0.58	0.31	3.065e-5	1.328e-3	(A) Black or African American
CMTR1	6p21.2	10.37	10.16	0.45	0.42	0.22	3.081e-5	1.331e-3	(A) Black or African American
C6ORF120	6q27	9.27	9.01	0.53	0.55	0.26	3.089e-5	1.331e-3	(A) Black or African American
SNURF	15q11.2	4.61	3.37	2.50	2.81	1.24	3.137e-5	1.349e-3	(A) Black or African American
SLC35A4	5q31.3	11.06	11.26	0.42	0.35	-0.20	3.191e-5	1.369e-3	(B) White
CCT4	2p15	12.04	11.77	0.54	0.60	0.27	3.223e-5	1.379e-3	(A) Black or African American
TRIM2	4q31.3	10.82	11.36	1.14	1.06	-0.54	3.230e-5	1.379e-3	(B) White
SNRPD2	19q13.32	12.04	11.57	1.03	0.66	0.47	3.268e-5	1.386e-3	(A) Black or African American
BET1L	11p15.5	10.58	10.79	0.43	0.50	-0.21	3.268e-5	1.386e-3	(B) White
TUBG1	17q21.2	10.13	10.42	0.60	0.62	-0.29	3.271e-5	1.386e-3	(B) White
SCPEP1	17q22	10.58	10.14	0.87	1.00	0.43	3.290e-5	1.390e-3	(A) Black or African American
IDH3B	20p13	10.64	10.32	0.69	0.58	0.32	3.303e-5	1.393e-3	(A) Black or African American
RASSF6	4q13.3	6.37	7.32	2.03	1.67	-0.95	3.328e-5	1.400e-3	(B) White
DIRC3	2q35	2.76	2.01	1.60	1.42	0.76	3.368e-5	1.413e-3	(A) Black or African American
PCBP2	12q13.13	13.28	13.08	0.38	0.47	0.19	3.391e-5	1.420e-3	(A) Black or African American
TOX3	16q12.1	5.53	6.85	2.82	2.44	-1.32	3.445e-5	1.439e-3	(B) White
PTGER1	19p13.12	3.34	2.38	2.09	1.60	0.96	3.535e-5	1.472e-3	(A) Black or African American
CDH2	18q12.1	8.62	7.54	2.22	2.35	1.08	3.541e-5	1.472e-3	(A) Black or African American
SRSF5	14q24.1	11.62	11.41	0.42	0.43	0.20	3.557e-5	1.475e-3	(A) Black or African American
RGPD1	2p11.2	7.53	8.08	1.17	1.09	-0.55	3.572e-5	1.478e-3	(B) White
DNAJC22	12q13.12	6.66	7.52	1.82	1.69	-0.86	3.604e-5	1.488e-3	(B) White
POLR3C	1q21.1	9.36	9.07	0.64	0.49	0.29	3.628e-5	1.491e-3	(A) Black or African American
ATP6V1E2	2p21|2p16-p12	6.02	5.65	0.77	0.76	0.37	3.629e-5	1.491e-3	(A) Black or African American
CEP89	19q13.11	9.46	9.11	0.78	0.50	0.35	3.642e-5	1.493e-3	(A) Black or African American
PRPSAP1	17q25.1	9.53	9.28	0.53	0.49	0.25	3.666e-5	1.499e-3	(A) Black or African American
NCOR1	17p12-p11.2	10.17	10.49	0.67	0.65	-0.32	3.680e-5	1.501e-3	(B) White
OR2W3	1q44	2.12	1.30	1.72	1.59	0.81	3.736e-5	1.520e-3	(A) Black or African American
MYD88	3p22.2	9.94	10.21	0.59	0.54	-0.28	3.747e-5	1.521e-3	(B) White
LINC01590	6q15	4.18	3.55	1.34	1.15	0.62	3.782e-5	1.532e-3	(A) Black or African American
PLXNA2	1q32.2	8.83	9.40	1.24	0.97	-0.57	3.818e-5	1.543e-3	(B) White
TNNI3	19q13.42	6.59	5.42	2.44	2.48	1.17	3.859e-5	1.555e-3	(A) Black or African American
EEF1AKMT2	10q26.13	8.23	7.96	0.54	0.60	0.27	3.866e-5	1.555e-3	(A) Black or African American
LOC400710	19q13.33	2.59	1.75	1.82	1.59	0.85	3.876e-5	1.555e-3	(A) Black or African American
UQCRB	8q22.1	12.05	11.73	0.68	0.67	0.33	3.884e-5	1.555e-3	(A) Black or African American
MRPL20-AS1	1p36.33	9.00	8.73	0.57	0.50	0.26	3.895e-5	1.556e-3	(A) Black or African American
LCA5L	21q22.2	6.18	5.62	1.21	0.99	0.56	3.990e-5	1.590e-3	(A) Black or African American
TRIM26	6p22.1	10.72	10.94	0.47	0.39	-0.22	4.010e-5	1.590e-3	(B) White
SNHG32	6p21.33	11.29	10.93	0.76	0.71	0.36	4.020e-5	1.590e-3	(A) Black or African American
C1GALT1C1	Xq24	9.26	9.01	0.51	0.54	0.25	4.021e-5	1.590e-3	(A) Black or African American
KDM4B	19p13.3	10.49	10.81	0.68	0.66	-0.32	4.027e-5	1.590e-3	(B) White
SDHAP1	3q29	7.45	7.13	0.63	0.75	0.31	4.086e-5	1.605e-3	(A) Black or African American
C9ORF47	9q22.1	2.63	2.06	1.22	1.16	0.58	4.093e-5	1.605e-3	(A) Black or African American
FOXD4L5	9q21.11	0.93	1.46	1.12	1.09	-0.53	4.112e-5	1.605e-3	(B) White
MALAT1	11q13.1	10.94	10.44	1.02	1.17	0.50	4.115e-5	1.605e-3	(A) Black or African American
RPF1	1p22.3	9.49	9.26	0.48	0.52	0.23	4.117e-5	1.605e-3	(A) Black or African American
ZNF771	16p11.2	6.44	5.98	0.98	0.93	0.46	4.119e-5	1.605e-3	(A) Black or African American
RNFT2	12q24.22	7.47	7.08	0.80	0.86	0.39	4.134e-5	1.607e-3	(A) Black or African American
STAT1	2q32.2	12.30	11.76	1.15	1.05	0.54	4.192e-5	1.625e-3	(A) Black or African American
SELENOP	5p12	11.47	10.93	1.12	1.15	0.54	4.199e-5	1.625e-3	(A) Black or African American
CLEC4F	2p13.3	3.00	3.87	1.80	1.92	-0.87	4.270e-5	1.649e-3	(B) White
IFT57	3q13.12-q13.13	10.34	9.97	0.79	0.74	0.37	4.293e-5	1.654e-3	(A) Black or African American
CTU1	19q13.41	6.25	5.78	1.01	0.86	0.47	4.340e-5	1.669e-3	(A) Black or African American
DSE	6q22.1	8.56	8.24	0.69	0.57	0.32	4.383e-5	1.682e-3	(A) Black or African American
TAS2R19	12p13.2	1.28	0.90	0.78	0.86	0.38	4.393e-5	1.682e-3	(A) Black or African American
SNHG8	4q26	9.62	9.16	0.98	0.92	0.46	4.445e-5	1.698e-3	(A) Black or African American
NDUFA1	Xq24	10.93	10.57	0.76	0.75	0.36	4.477e-5	1.706e-3	(A) Black or African American
EIF4A3	17q25.3	10.92	10.59	0.71	0.68	0.33	4.505e-5	1.713e-3	(A) Black or African American
RPS12	6q23.2	14.20	13.85	0.76	0.68	0.35	4.525e-5	1.717e-3	(A) Black or African American
PROSER1	13q13.3	10.22	10.50	0.62	0.51	-0.28	4.613e-5	1.747e-3	(B) White
NGDN	14q11.2	9.12	8.85	0.56	0.55	0.26	4.633e-5	1.751e-3	(A) Black or African American
ST3GAL3	1p34.1	7.55	7.20	0.74	0.75	0.35	4.670e-5	1.761e-3	(A) Black or African American
EEF1E1	6p24.3	8.93	8.67	0.53	0.56	0.25	4.731e-5	1.780e-3	(A) Black or African American
ZPR1	11q23.3	9.58	9.33	0.52	0.50	0.25	4.792e-5	1.799e-3	(A) Black or African American
CKS1B	1q21.3	9.97	9.50	1.02	0.95	0.47	4.816e-5	1.803e-3	(A) Black or African American
TRIM40	6p22.1	0.37	0.71	0.67	0.94	-0.34	4.824e-5	1.803e-3	(B) White
NMU	4q12	6.45	5.50	2.04	1.89	0.95	4.915e-5	1.833e-3	(A) Black or African American
SENP2	3q27.2	9.30	8.98	0.67	0.65	0.32	4.927e-5	1.834e-3	(A) Black or African American
RAE1	20q13.31	9.90	9.62	0.59	0.55	0.27	5.013e-5	1.861e-3	(A) Black or African American
NUMA1	11q13.4	12.93	13.15	0.46	0.44	-0.21	5.033e-5	1.861e-3	(B) White
C9ORF50	9q34.11	3.04	2.31	1.59	1.48	0.74	5.033e-5	1.861e-3	(A) Black or African American
NELFE	6p21.33	10.88	10.57	0.68	0.56	0.31	5.069e-5	1.871e-3	(A) Black or African American
DTX2	7q11.23	9.38	9.68	0.59	0.70	-0.29	5.127e-5	1.888e-3	(B) White
PCED1A	20p13	9.66	9.28	0.81	0.80	0.38	5.145e-5	1.891e-3	(A) Black or African American
GCDH	19p13.13	9.41	9.10	0.68	0.60	0.31	5.166e-5	1.893e-3	(A) Black or African American
RPL13AP3	14q22.3	4.80	4.31	1.05	0.99	0.49	5.173e-5	1.893e-3	(A) Black or African American
HSD17B11	4q22.1	9.46	9.01	0.94	1.04	0.45	5.232e-5	1.911e-3	(A) Black or African American
SULT1A1	16p11.2	8.81	8.24	1.24	1.13	0.57	5.253e-5	1.915e-3	(A) Black or African American
RAB32	6q24.3	8.47	8.06	0.85	0.94	0.41	5.298e-5	1.927e-3	(A) Black or African American
GBF1	10q24.32	10.66	10.95	0.62	0.53	-0.28	5.324e-5	1.932e-3	(B) White
DSEL	18q22.1	6.68	5.84	1.81	1.71	0.84	5.342e-5	1.933e-3	(A) Black or African American
CABIN1	22q11.23	11.10	11.32	0.45	0.51	-0.22	5.350e-5	1.933e-3	(B) White
HESX1	3p14.3	3.85	3.47	0.75	1.01	0.38	5.431e-5	1.957e-3	(A) Black or African American
KPNA5	6q22.1	5.99	5.59	0.86	0.81	0.40	5.442e-5	1.957e-3	(A) Black or African American
CLIC6	21q22.12	5.62	6.98	2.85	3.05	-1.36	5.448e-5	1.957e-3	(B) White
TUBD1	17q23.1	7.83	7.57	0.52	0.59	0.25	5.504e-5	1.970e-3	(A) Black or African American
ANKRD11	16q24.3	11.18	11.42	0.50	0.52	-0.23	5.506e-5	1.970e-3	(B) White
RBM11	21q11.2	4.22	3.33	1.93	1.82	0.89	5.541e-5	1.978e-3	(A) Black or African American
WTAP	6q25.3	10.73	10.53	0.43	0.38	0.20	5.563e-5	1.982e-3	(A) Black or African American
RPLP0P2	11q12.2	4.96	5.43	1.00	0.95	-0.46	5.589e-5	1.983e-3	(B) White
NPRL3	16p13.3	10.13	10.38	0.53	0.48	-0.24	5.590e-5	1.983e-3	(B) White
HINFP	11q23.3	8.86	8.67	0.40	0.38	0.19	5.612e-5	1.987e-3	(A) Black or African American
MICAL2	11p15.3	9.14	9.64	1.09	1.00	-0.50	5.628e-5	1.989e-3	(B) White
MAPKBP1	15q15.1	8.47	8.75	0.60	0.62	-0.28	5.724e-5	2.019e-3	(B) White
TMEFF1	9q31.1	7.24	6.60	1.36	1.44	0.64	5.786e-5	2.036e-3	(A) Black or African American
ISY1	3q21.3	9.69	9.47	0.49	0.46	0.23	5.818e-5	2.044e-3	(A) Black or African American
SNRPG	2p13.3	10.09	9.81	0.58	0.63	0.28	5.877e-5	2.059e-3	(A) Black or African American
TEPP	16q21	1.70	1.06	1.42	1.15	0.64	5.895e-5	2.059e-3	(A) Black or African American
TMEM14C	6p24.2	11.18	10.96	0.46	0.42	0.21	5.898e-5	2.059e-3	(A) Black or African American
LSM8	7q31.31	9.42	9.12	0.65	0.58	0.30	5.941e-5	2.070e-3	(A) Black or African American
ZBTB4	17p13.1	10.54	10.83	0.64	0.53	-0.29	6.002e-5	2.084e-3	(B) White
AUTS2	7q11.22	9.14	9.63	1.05	1.07	-0.49	6.005e-5	2.084e-3	(B) White
PPP1R2P1	6p21.32	2.06	2.59	1.12	1.28	-0.54	6.032e-5	2.089e-3	(B) White
SNHG3	1p35.3	7.38	6.97	0.89	0.86	0.41	6.078e-5	2.101e-3	(A) Black or African American
PTPN23	3p21.31	10.77	10.99	0.48	0.44	-0.22	6.114e-5	2.109e-3	(B) White
RPS27	1q21.3	9.45	8.78	1.49	1.24	0.67	6.161e-5	2.121e-3	(A) Black or African American
BEAN1	16q21	2.89	3.53	1.34	1.55	-0.64	6.181e-5	2.121e-3	(B) White
ESPNL	2q37.3	4.64	3.60	2.28	2.03	1.04	6.186e-5	2.121e-3	(A) Black or African American
SLC4A7	3p24.1	8.86	9.31	0.94	1.04	-0.45	6.306e-5	2.159e-3	(B) White
DLGAP3	1p34.3	4.77	3.70	2.35	2.06	1.07	6.324e-5	2.160e-3	(A) Black or African American
UMPS	3q21.2	9.50	9.24	0.56	0.51	0.26	6.345e-5	2.163e-3	(A) Black or African American
TMEM81	1q32.1	6.25	5.94	0.64	0.73	0.31	6.360e-5	2.164e-3	(A) Black or African American
HABP4	9q22.32	8.28	7.92	0.78	0.78	0.36	6.378e-5	2.166e-3	(A) Black or African American
