Gene	Cytoband	(A) Black or African American	(B) White	(A) Black or African American	(B) White	Log Ratio	p-Value	q-Value	Higher expression in
ALS2CL	3p21.31	9.52	9.00	0.85	0.88	0.52	4.464e-5	3.080e-3	(A) Black or African American
KMT5C	19q13.42	8.12	7.77	0.58	0.55	0.35	4.595e-5	3.158e-3	(A) Black or African American
NBR2	17q21.31	7.38	6.90	0.79	0.75	0.48	4.648e-5	3.174e-3	(A) Black or African American
VPS13A	9q21.2	9.78	9.42	0.57	0.63	0.35	4.655e-5	3.174e-3	(A) Black or African American
UBE2Q2P1	15q25.2	3.46	2.86	0.99	1.04	0.60	4.798e-5	3.259e-3	(A) Black or African American
CLASRP	19q13.32	9.35	9.04	0.52	0.50	0.31	4.878e-5	3.300e-3	(A) Black or African American
H1F0	22q13.1	12.04	12.53	0.82	0.80	-0.49	4.977e-5	3.355e-3	(B) White
ZFC3H1	12q21.1	9.96	9.62	0.56	0.62	0.34	5.014e-5	3.366e-3	(A) Black or African American
CYB5R3	22q13.2	11.53	11.81	0.48	0.47	-0.29	5.036e-5	3.368e-3	(B) White
CCDC39	3q26.33	3.51	2.99	0.85	0.96	0.52	5.075e-5	3.381e-3	(A) Black or African American
NUTM2F	9q22.32	2.31	1.80	0.83	0.89	0.50	5.106e-5	3.388e-3	(A) Black or African American
ANO8	19p13.11	7.97	7.51	0.78	0.73	0.46	5.138e-5	3.388e-3	(A) Black or African American
ANP32A-IT1	15q23	2.31	1.64	1.14	0.92	0.67	5.143e-5	3.388e-3	(A) Black or African American
SNHG12	1p35.3	8.41	7.98	0.70	0.82	0.43	5.199e-5	3.412e-3	(A) Black or African American
CCDC142	2p13.1	7.46	7.12	0.56	0.53	0.34	5.365e-5	3.508e-3	(A) Black or African American
SHTN1	10q25.3	10.03	9.75	0.44	0.53	0.27	5.395e-5	3.514e-3	(A) Black or African American
SLN	11q22.3	1.15	1.85	1.11	1.53	-0.71	5.482e-5	3.535e-3	(B) White
FBXL19-AS1	16p11.2	6.19	5.68	0.85	0.89	0.51	5.485e-5	3.535e-3	(A) Black or African American
INVS	9q31.1	8.00	7.77	0.36	0.45	0.23	5.499e-5	3.535e-3	(A) Black or African American
SCARNA9	11q21	2.84	2.24	1.01	0.94	0.60	5.507e-5	3.535e-3	(A) Black or African American
LINC00893	Xq28	5.03	4.26	1.31	1.18	0.77	5.542e-5	3.544e-3	(A) Black or African American
FANK1	10q26.2	5.96	5.38	0.97	1.05	0.59	5.637e-5	3.591e-3	(A) Black or African American
PIN4	Xq13.1	8.21	8.53	0.51	0.62	-0.32	5.723e-5	3.633e-3	(B) White
SDHAP1	3q29	7.56	7.19	0.61	0.67	0.37	5.938e-5	3.753e-3	(A) Black or African American
HIVEP1	6p24.1	9.10	8.85	0.41	0.53	0.25	5.956e-5	3.753e-3	(A) Black or African American
CDK3	17q25.1	7.17	6.64	0.90	0.84	0.53	6.022e-5	3.782e-3	(A) Black or African American
AKAP3	12p13.32	2.93	3.75	1.38	1.31	-0.82	6.068e-5	3.790e-3	(B) White
DNAH6	2p11.2	5.20	4.58	1.05	1.02	0.62	6.079e-5	3.790e-3	(A) Black or African American
DOP1A	6q14.1	9.33	9.08	0.42	0.48	0.26	6.135e-5	3.810e-3	(A) Black or African American
MYSM1	1p32.1	6.96	6.50	0.77	0.78	0.46	6.155e-5	3.810e-3	(A) Black or African American
SNHG1	11q12.3	10.07	9.64	0.72	0.76	0.43	6.244e-5	3.851e-3	(A) Black or African American
DCAF17	2q31.1	8.69	8.48	0.34	0.41	0.21	6.292e-5	3.868e-3	(A) Black or African American
PNISR	6q16.2	10.47	10.14	0.57	0.60	0.34	6.338e-5	3.870e-3	(A) Black or African American
MZF1-AS1	19q13.43	4.91	4.42	0.83	0.76	0.49	6.340e-5	3.870e-3	(A) Black or African American
ANKZF1	2q35	9.97	9.68	0.50	0.44	0.29	6.401e-5	3.894e-3	(A) Black or African American
SRSF5	14q24.1	11.60	11.35	0.41	0.47	0.25	6.432e-5	3.899e-3	(A) Black or African American
ATP6V0E2	7q36.1	9.24	8.75	0.82	0.91	0.50	6.510e-5	3.932e-3	(A) Black or African American
NPIPA1	16p13.11	9.54	9.13	0.68	0.75	0.41	6.553e-5	3.945e-3	(A) Black or African American
TMPRSS9	19p13.3	1.79	1.24	0.96	0.80	0.55	6.770e-5	4.061e-3	(A) Black or African American
ZNF621	3p22.1	9.21	8.92	0.49	0.49	0.29	6.923e-5	4.139e-3	(A) Black or African American
SLFNL1	1p34.2	2.87	2.35	0.89	0.85	0.52	7.020e-5	4.182e-3	(A) Black or African American
EGFL8	6p21.32	6.59	6.04	0.91	1.07	0.55	7.079e-5	4.193e-3	(A) Black or African American
SPRN	10q26.3	6.92	6.55	0.62	0.67	0.37	7.086e-5	4.193e-3	(A) Black or African American
ZNF586	19q13.43	7.40	7.00	0.69	0.73	0.41	7.277e-5	4.292e-3	(A) Black or African American
TIA1	2p13.3	10.46	10.22	0.38	0.52	0.24	7.365e-5	4.301e-3	(A) Black or African American
RHD	1p36.11	1.64	1.17	0.80	0.82	0.47	7.380e-5	4.301e-3	(A) Black or African American
WASHC2A	10q11.23	8.75	8.32	0.68	0.97	0.43	7.430e-5	4.301e-3	(A) Black or African American
DNAJB7	22q13.2	2.05	1.63	0.69	0.80	0.41	7.434e-5	4.301e-3	(A) Black or African American
ADCY6	12q13.12	10.86	10.54	0.55	0.54	0.32	7.438e-5	4.301e-3	(A) Black or African American
LOC90784	2p11.2	7.28	7.89	1.08	0.71	-0.61	7.440e-5	4.301e-3	(B) White
MARCO	2q14.2	3.16	4.75	2.68	2.89	-1.59	7.590e-5	4.373e-3	(B) White
HOOK2	19p13.13	9.97	9.63	0.60	0.51	0.34	7.627e-5	4.380e-3	(A) Black or African American
IRF1	5q31.1	10.46	10.89	0.71	0.85	-0.43	7.682e-5	4.397e-3	(B) White
LOC202181	5q35.3	5.58	5.06	0.88	0.92	0.52	7.735e-5	4.413e-3	(A) Black or African American
ANKRD20A8P	2q11.1	2.21	1.68	0.88	1.03	0.53	7.776e-5	4.422e-3	(A) Black or African American
C9ORF131	9p13.3	1.20	0.77	0.74	0.67	0.43	7.920e-5	4.489e-3	(A) Black or African American
C22ORF34	22q13.33	2.06	1.26	1.39	1.27	0.80	7.955e-5	4.494e-3	(A) Black or African American
SLC35A5	3q13.2	8.81	9.05	0.39	0.48	-0.24	8.094e-5	4.558e-3	(B) White
FKBP4	12p13.33	11.92	12.20	0.42	0.66	-0.27	8.158e-5	4.576e-3	(B) White
CELF1	11p11.2	10.84	10.63	0.35	0.40	0.21	8.179e-5	4.576e-3	(A) Black or African American
CEP164	11q23.3	9.10	8.82	0.48	0.49	0.28	8.233e-5	4.592e-3	(A) Black or African American
NBPF9	1q21.2	7.76	7.32	0.76	0.77	0.44	8.274e-5	4.600e-3	(A) Black or African American
SPATC1L	21q22.3	5.46	6.77	2.34	1.59	-1.31	8.528e-5	4.726e-3	(B) White
WDR27	6q27	7.37	6.90	0.81	0.81	0.47	8.577e-5	4.738e-3	(A) Black or African American
MICAL1	6q21	10.24	9.92	0.55	0.57	0.32	8.664e-5	4.771e-3	(A) Black or African American
C6ORF52	6p24.2	1.49	2.18	1.20	1.11	-0.69	8.746e-5	4.788e-3	(B) White
SMG1P3	16p12.2	8.34	8.00	0.57	0.69	0.34	8.758e-5	4.788e-3	(A) Black or African American
CHTF18	16p13.3	9.37	8.95	0.71	0.74	0.42	8.790e-5	4.788e-3	(A) Black or African American
C3ORF38	3p11.1	8.41	8.61	0.33	0.47	-0.21	8.804e-5	4.788e-3	(B) White
ZNF248	10p11.21	7.96	7.65	0.54	0.46	0.31	8.864e-5	4.805e-3	(A) Black or African American
SETD4	21q22.12	8.27	7.99	0.48	0.44	0.28	8.925e-5	4.824e-3	(A) Black or African American
ZBTB3	11q12.3	6.39	6.12	0.45	0.43	0.26	8.990e-5	4.835e-3	(A) Black or African American
WASH7P	1p36.33	10.55	10.13	0.73	0.67	0.42	9.002e-5	4.835e-3	(A) Black or African American
SREK1	5q12.3	10.20	9.99	0.36	0.43	0.22	9.073e-5	4.859e-3	(A) Black or African American
CLDN20	6q25.3	1.62	1.13	0.86	0.74	0.49	9.202e-5	4.912e-3	(A) Black or African American
RPS3A	4q31.3	12.40	12.72	0.53	0.65	-0.32	9.344e-5	4.969e-3	(B) White
UHRF1BP1	6p21.31	9.23	9.01	0.36	0.50	0.22	9.385e-5	4.969e-3	(A) Black or African American
UCP3	11q13.4	3.75	3.31	0.76	0.69	0.44	9.393e-5	4.969e-3	(A) Black or African American
XKR9	8q13.3	3.31	4.53	2.11	2.11	-1.22	9.484e-5	4.991e-3	(B) White
LRRC36	16q22.1	6.08	5.01	1.88	1.72	1.07	9.493e-5	4.991e-3	(A) Black or African American
PGS1	17q25.3	9.10	8.83	0.46	0.47	0.27	9.521e-5	4.991e-3	(A) Black or African American
ZNF295-AS1	21q22.3	0.25	0.53	0.44	0.71	-0.29	9.632e-5	5.034e-3	(B) White
CRABP1	15q25.1	1.57	2.57	1.67	2.09	-1.01	9.841e-5	5.128e-3	(B) White
ZNF702P	19q13.41	5.67	6.44	1.32	1.36	-0.76	9.917e-5	5.153e-3	(B) White
CXCL9	4q21.1	7.43	8.58	1.98	2.07	-1.15	9.983e-5	5.171e-3	(B) White
KARS	16q23.1	11.95	12.12	0.30	0.33	-0.17	1.005e-4	5.190e-3	(B) White
CCNT2	2q21.3	9.41	9.19	0.38	0.45	0.23	1.026e-4	5.273e-3	(A) Black or African American
URM1	9q34.11	10.42	10.61	0.30	0.44	-0.19	1.027e-4	5.273e-3	(B) White
C5ORF60	5q35.3	0.54	0.16	0.70	0.36	0.38	1.040e-4	5.308e-3	(A) Black or African American
AGAP5	10q22.2	5.19	4.76	0.73	0.79	0.43	1.040e-4	5.308e-3	(A) Black or African American
ANKRD20A9P	13q11	3.79	3.13	1.20	0.78	0.66	1.043e-4	5.308e-3	(A) Black or African American
TMEM232	5q22.1	2.26	1.69	1.02	0.88	0.58	1.050e-4	5.331e-3	(A) Black or African American
PTMS	12p13.31	11.73	12.13	0.68	0.78	-0.40	1.057e-4	5.351e-3	(B) White
GNRH1	8p21.2	4.12	3.56	0.95	1.05	0.56	1.066e-4	5.379e-3	(A) Black or African American
ZNF826P	19p12	1.81	2.39	0.99	1.13	-0.58	1.083e-4	5.451e-3	(B) White
LZTR1	22q11.21|22q11.1-q11.2	9.88	9.59	0.50	0.47	0.28	1.098e-4	5.510e-3	(A) Black or African American
TIMMDC1	3q13.33	9.91	10.09	0.30	0.36	-0.18	1.125e-4	5.628e-3	(B) White
GCK	7p13	1.24	1.69	0.78	0.88	-0.45	1.138e-4	5.675e-3	(B) White
ADAT2	6q24.2	8.67	8.25	0.75	0.67	0.42	1.142e-4	5.679e-3	(A) Black or African American
CC2D2B	10q24.1	1.88	1.39	0.87	0.78	0.49	1.171e-4	5.806e-3	(A) Black or African American
C2CD2	21q22.3	9.47	9.21	0.47	0.46	0.27	1.181e-4	5.839e-3	(A) Black or African American
ZNF224	19q13.31	7.80	7.46	0.61	0.62	0.35	1.186e-4	5.851e-3	(A) Black or African American
ALMS1P1	2p13.1	1.13	0.66	0.87	0.62	0.48	1.204e-4	5.921e-3	(A) Black or African American
ARIH2	3p21.31	10.53	10.37	0.26	0.34	0.15	1.216e-4	5.962e-3	(A) Black or African American
TEPSIN	17q25.3	8.98	8.65	0.60	0.50	0.33	1.219e-4	5.963e-3	(A) Black or African American
LSMEM1	7q31.1	4.55	4.04	0.86	1.10	0.51	1.227e-4	5.985e-3	(A) Black or African American
RRP7BP	22q13.2	7.24	6.88	0.62	0.70	0.36	1.234e-4	6.001e-3	(A) Black or African American
CCL4	17q12	5.67	6.41	1.27	1.49	-0.74	1.247e-4	6.049e-3	(B) White
ADH4	4q23	3.69	2.58	1.97	1.89	1.11	1.259e-4	6.080e-3	(A) Black or African American
KIFC2	8q24.3	9.50	8.85	1.16	1.03	0.65	1.261e-4	6.080e-3	(A) Black or African American
RPS10P7	1q32.1	6.04	5.68	0.64	0.60	0.36	1.271e-4	6.111e-3	(A) Black or African American
GARNL3	9q33.3	5.98	5.51	0.80	0.97	0.47	1.288e-4	6.176e-3	(A) Black or African American
CSTL1	20p11.21	1.60	0.89	1.32	0.94	0.72	1.295e-4	6.194e-3	(A) Black or African American
PPT2	6p21.32	8.88	8.65	0.41	0.39	0.23	1.363e-4	6.502e-3	(A) Black or African American
CLCN6	1p36.22	8.20	7.93	0.44	0.63	0.27	1.372e-4	6.528e-3	(A) Black or African American
ZNF683	1p36.11	2.37	3.25	1.51	1.86	-0.88	1.384e-4	6.567e-3	(B) White
ZNF276	16q24.3	9.29	8.97	0.57	0.55	0.32	1.409e-4	6.654e-3	(A) Black or African American
SCARNA7	3q25.33	1.40	0.93	0.85	0.85	0.48	1.410e-4	6.654e-3	(A) Black or African American
SRRM5	19q13.31	4.66	4.25	0.73	0.72	0.41	1.419e-4	6.664e-3	(A) Black or African American
MAP11	7q22.1	9.05	8.80	0.45	0.48	0.25	1.420e-4	6.664e-3	(A) Black or African American
LOC729603	6q25.3	5.55	5.12	0.76	0.76	0.43	1.454e-4	6.804e-3	(A) Black or African American
CCL15-CCL14	17q12	6.57	5.99	0.93	1.44	0.58	1.471e-4	6.850e-3	(A) Black or African American
FAM193B	5q35.3	9.38	8.98	0.73	0.63	0.40	1.471e-4	6.850e-3	(A) Black or African American
SAXO2	15q25.2	3.09	2.30	1.43	1.24	0.79	1.478e-4	6.862e-3	(A) Black or African American
RRN3P3	16p12.2	5.84	5.54	0.55	0.53	0.31	1.486e-4	6.876e-3	(A) Black or African American
SNRNP70	19q13.33	11.83	11.59	0.43	0.42	0.24	1.489e-4	6.876e-3	(A) Black or African American
USP34	2p15	10.88	10.66	0.38	0.45	0.22	1.496e-4	6.893e-3	(A) Black or African American
DND1	5q31.3	6.61	6.36	0.44	0.49	0.25	1.525e-4	7.005e-3	(A) Black or African American
USP35	11q14.1	7.35	7.02	0.59	0.58	0.33	1.556e-4	7.130e-3	(A) Black or African American
IDO1	8p11.21	5.77	6.92	2.04	2.20	-1.15	1.588e-4	7.248e-3	(B) White
PLEKHH1	14q24.1	9.81	9.39	0.75	0.77	0.42	1.593e-4	7.248e-3	(A) Black or African American
NR4A1	12q13.13	11.58	10.90	1.20	1.31	0.68	1.594e-4	7.248e-3	(A) Black or African American
FBF1	17q25.1	7.11	6.69	0.76	0.76	0.42	1.625e-4	7.367e-3	(A) Black or African American
TAC4	17q21.33	0.50	0.25	0.46	0.39	0.25	1.641e-4	7.400e-3	(A) Black or African American
SLC46A2	9q32	2.80	2.30	0.89	0.97	0.50	1.646e-4	7.400e-3	(A) Black or African American
NCR3LG1	11p15.1	8.67	8.15	0.92	1.03	0.52	1.647e-4	7.400e-3	(A) Black or African American
PRDM15	21q22.3	7.77	7.53	0.43	0.44	0.24	1.649e-4	7.400e-3	(A) Black or African American
SRRM2	16p13.3	13.69	13.39	0.53	0.52	0.29	1.657e-4	7.417e-3	(A) Black or African American
SUPT7L	2p23.3	9.83	9.65	0.33	0.30	0.18	1.676e-4	7.481e-3	(A) Black or African American
CYP4F35P	18p11.21	4.52	3.53	1.80	1.76	1.00	1.680e-4	7.481e-3	(A) Black or African American
TAS2R31	12p13.2	1.22	0.85	0.66	0.68	0.37	1.686e-4	7.490e-3	(A) Black or African American
ZNF700	19p13.2	8.49	8.21	0.50	0.52	0.28	1.699e-4	7.527e-3	(A) Black or African American
GPC2	7q22.1	5.20	4.53	1.20	1.14	0.66	1.709e-4	7.538e-3	(A) Black or African American
ECEL1	2q37.1	1.69	2.63	1.66	1.90	-0.94	1.710e-4	7.538e-3	(B) White
PPP1R12C	19q13.42	10.38	10.15	0.42	0.44	0.23	1.719e-4	7.556e-3	(A) Black or African American
NLRP9	19q13.42	2.33	1.72	1.12	0.94	0.61	1.725e-4	7.556e-3	(A) Black or African American
RNF13	3q25.1	9.94	10.13	0.33	0.46	-0.20	1.730e-4	7.556e-3	(B) White
FAM238C	10p12.1	1.76	1.02	1.39	0.92	0.74	1.731e-4	7.556e-3	(A) Black or African American
THAP11	16q22.1	9.28	9.45	0.30	0.33	-0.17	1.751e-4	7.625e-3	(B) White
PCF11	11q14.1	10.09	9.87	0.41	0.43	0.23	1.799e-4	7.813e-3	(A) Black or African American
UPK3B	7q11.23	3.67	2.96	1.26	1.38	0.71	1.823e-4	7.880e-3	(A) Black or African American
RALGPS1	9q33.3	8.86	8.55	0.55	0.60	0.31	1.828e-4	7.880e-3	(A) Black or African American
WSB1	17q11.1	10.61	10.33	0.49	0.51	0.27	1.828e-4	7.880e-3	(A) Black or African American
CENPT	16q22.1	9.24	8.91	0.60	0.59	0.33	1.845e-4	7.932e-3	(A) Black or African American
PPP2R1B	11q23.1	10.13	9.95	0.30	0.44	0.18	1.869e-4	7.998e-3	(A) Black or African American
GGA3	17q25.1	9.91	9.69	0.41	0.38	0.23	1.869e-4	7.998e-3	(A) Black or African American
CEP152	15q21.1	7.34	6.95	0.68	0.76	0.38	1.874e-4	8.000e-3	(A) Black or African American
ANKRD16	10p15.1	7.61	7.35	0.46	0.49	0.26	1.920e-4	8.171e-3	(A) Black or African American
RPS14	5q33.1	13.96	14.28	0.58	0.61	-0.32	1.924e-4	8.171e-3	(B) White
FAM41C	1p36.33	3.58	3.20	0.66	0.81	0.38	1.934e-4	8.194e-3	(A) Black or African American
ABCC10	6p21.1	9.80	9.58	0.40	0.46	0.23	1.939e-4	8.197e-3	(A) Black or African American
PLA2G4C	19q13.33	6.64	5.98	1.19	1.21	0.66	1.968e-4	8.299e-3	(A) Black or African American
ZNF37BP	10q11.21	8.33	7.85	0.88	0.78	0.48	1.999e-4	8.407e-3	(A) Black or African American
GBP3	1p22.2	10.07	9.56	0.82	1.37	0.51	2.003e-4	8.407e-3	(A) Black or African American
ADCY10P1	6p21.1	5.37	4.58	1.45	1.38	0.79	2.025e-4	8.476e-3	(A) Black or African American
PRELID3A	18p11.21	6.06	5.67	0.68	0.86	0.39	2.050e-4	8.538e-3	(A) Black or African American
PON2	7q21.3	10.89	10.61	0.48	0.61	0.27	2.060e-4	8.538e-3	(A) Black or African American
HSBP1	16q23.3	11.03	11.25	0.37	0.49	-0.22	2.060e-4	8.538e-3	(B) White
B3GAT2	6q13	3.21	2.81	0.72	0.77	0.40	2.062e-4	8.538e-3	(A) Black or African American
PKDREJ	22q13.31	3.37	3.91	1.01	0.91	-0.54	2.064e-4	8.538e-3	(B) White
ZNF169	9q22.32	6.72	6.38	0.62	0.63	0.34	2.090e-4	8.623e-3	(A) Black or African American
SCARNA17	18q21.1	3.23	2.70	0.99	0.86	0.53	2.099e-4	8.629e-3	(A) Black or African American
PIKFYVE	2q34	9.31	9.07	0.42	0.54	0.24	2.101e-4	8.629e-3	(A) Black or African American
ARL16	17q25.3	8.92	8.61	0.57	0.52	0.31	2.120e-4	8.689e-3	(A) Black or African American
IL27RA	19p13.12	7.67	8.19	0.98	0.79	-0.52	2.140e-4	8.751e-3	(B) White
CYP3A7	7q22.1	2.09	2.85	1.38	1.46	-0.76	2.146e-4	8.753e-3	(B) White
CDK10	16q24.3	10.43	10.06	0.68	0.69	0.37	2.157e-4	8.777e-3	(A) Black or African American
S100A3	1q21.3	3.82	4.53	1.31	1.33	-0.71	2.225e-4	9.022e-3	(B) White
EDRF1	10q26.2	8.38	8.16	0.38	0.47	0.22	2.227e-4	9.022e-3	(A) Black or African American
ZMYM1	1p34.3	8.09	7.84	0.45	0.48	0.25	2.269e-4	9.154e-3	(A) Black or African American
NR2C2	3p25.1	9.80	9.57	0.42	0.54	0.24	2.276e-4	9.154e-3	(A) Black or African American
PFN1P2	1p11.2	3.02	2.55	0.87	0.88	0.47	2.276e-4	9.154e-3	(A) Black or African American
LINC01881	2q37.3	4.48	4.08	0.71	0.86	0.40	2.296e-4	9.201e-3	(A) Black or African American
PRICKLE4	6p21.1	5.89	5.26	1.18	1.12	0.64	2.300e-4	9.201e-3	(A) Black or African American
TARBP1	1q42.2	9.99	9.69	0.55	0.58	0.30	2.303e-4	9.201e-3	(A) Black or African American
SYTL5	Xp11.4	7.10	6.16	1.74	1.78	0.95	2.351e-4	9.345e-3	(A) Black or African American
TET3	2p13.1	9.89	9.61	0.51	0.57	0.28	2.365e-4	9.345e-3	(A) Black or African American
C6ORF163	6q15	2.98	2.42	1.06	0.89	0.56	2.365e-4	9.345e-3	(A) Black or African American
WDR72	15q21.3	8.18	6.94	2.21	2.74	1.25	2.366e-4	9.345e-3	(A) Black or African American
PDCL3P4	3q12.3	6.11	5.84	0.48	0.53	0.27	2.371e-4	9.345e-3	(A) Black or African American
SYNGAP1	6p21.32	8.34	8.01	0.60	0.62	0.33	2.371e-4	9.345e-3	(A) Black or African American
IFIT5	10q23.31	8.15	8.51	0.65	0.74	-0.36	2.414e-4	9.490e-3	(B) White
LILRA2	19q13.42	2.63	3.46	1.54	1.52	-0.83	2.419e-4	9.490e-3	(B) White
SSPO	7q36.1	2.75	1.91	1.57	1.40	0.83	2.446e-4	9.574e-3	(A) Black or African American
WARS	14q32.2	11.29	11.69	0.73	0.84	-0.41	2.465e-4	9.627e-3	(B) White
TASOR2	10p15.1	10.39	10.20	0.33	0.42	0.19	2.486e-4	9.687e-3	(A) Black or African American
DLEU2L	1p31.3	2.41	2.08	0.59	0.76	0.33	2.492e-4	9.688e-3	(A) Black or African American
LRRC37A2	17q21.31	6.41	6.80	0.71	0.69	-0.38	2.514e-4	9.752e-3	(B) White
RBM8A	1q21.1	10.66	10.82	0.29	0.35	-0.16	2.521e-4	9.760e-3	(B) White
CDRT15P1	17p12	2.97	2.46	0.94	1.00	0.51	2.528e-4	9.764e-3	(A) Black or African American
MDGA1	6p21.2	4.36	5.21	1.61	1.44	-0.85	2.540e-4	9.782e-3	(B) White
FBH1	10p15.1	10.54	10.39	0.28	0.29	0.15	2.544e-4	9.782e-3	(A) Black or African American
GOLGA8A	15q14	9.36	8.56	1.49	1.44	0.80	2.556e-4	9.786e-3	(A) Black or African American
RPL32P3	3q21.3	7.27	6.82	0.86	0.73	0.45	2.556e-4	9.786e-3	(A) Black or African American
NEFH	22q12.2	2.74	3.44	1.29	1.24	-0.69	2.577e-4	9.827e-3	(B) White
DGKD	2q37.1	10.53	10.23	0.55	0.57	0.30	2.578e-4	9.827e-3	(A) Black or African American
DRICH1	22q11.23	1.34	0.89	0.84	0.77	0.45	2.601e-4	9.894e-3	(A) Black or African American
FAM86FP	12p13.31	5.26	4.86	0.73	0.85	0.40	2.611e-4	9.908e-3	(A) Black or African American
C6ORF201	6p25.2	2.18	1.70	0.88	0.89	0.47	2.662e-4	0.0101	(A) Black or African American
ETV7	6p21.31	7.20	7.79	1.11	1.03	-0.59	2.665e-4	0.0101	(B) White
FAM160A2	11p15.4	10.38	10.13	0.45	0.46	0.24	2.697e-4	0.0102	(A) Black or African American
C3ORF35	3p22.2	3.16	2.76	0.73	0.85	0.40	2.722e-4	0.0102	(A) Black or African American
FASTKD1	2q31.1	9.21	8.98	0.42	0.52	0.23	2.736e-4	0.0103	(A) Black or African American
ATP6V0D1	16q22.1	10.81	11.01	0.35	0.47	-0.20	2.757e-4	0.0103	(B) White
ARHGEF38	4q24	5.35	5.00	0.64	0.72	0.35	2.764e-4	0.0103	(A) Black or African American
C2CD3	11q13.4	9.06	8.87	0.36	0.42	0.20	2.782e-4	0.0104	(A) Black or African American
RACGAP1P	12q12	2.57	2.25	0.58	0.77	0.33	2.790e-4	0.0104	(A) Black or African American
DXO	6p21.33	8.47	8.21	0.46	0.58	0.26	2.804e-4	0.0104	(A) Black or African American
ADAL	15q15.3	6.01	6.40	0.71	0.83	-0.39	2.861e-4	0.0106	(B) White
ZNF833P	19p13.2	4.45	4.06	0.71	0.79	0.39	2.861e-4	0.0106	(A) Black or African American
ZNF674-AS1	Xp11.3	6.24	5.86	0.69	0.82	0.38	2.889e-4	0.0107	(A) Black or African American
IGHMBP2	11q13.3	8.75	8.56	0.35	0.42	0.19	2.897e-4	0.0107	(A) Black or African American
EPHA1	7q34-q35	9.59	9.23	0.67	0.77	0.37	2.899e-4	0.0107	(A) Black or African American
PLEKHM1P1	17q24.1	8.18	7.78	0.77	0.60	0.40	2.918e-4	0.0107	(A) Black or African American
VAMP5	2p11.2	7.13	7.67	1.02	1.01	-0.54	2.952e-4	0.0108	(B) White
ORM1	9q32	1.27	2.11	1.37	2.41	-0.84	3.001e-4	0.0109	(B) White
PRSS45P	3p21.31	0.97	0.42	1.07	0.82	0.55	3.004e-4	0.0109	(A) Black or African American
HCG18	6p22.1	9.01	8.79	0.42	0.45	0.23	3.028e-4	0.0110	(A) Black or African American
LTB4R	14q12	7.23	6.63	1.16	0.95	0.60	3.079e-4	0.0112	(A) Black or African American
NXF1	11q12.3	10.49	10.33	0.29	0.33	0.16	3.093e-4	0.0112	(A) Black or African American
SNHG4	5q31.2	5.33	4.84	0.93	0.94	0.49	3.095e-4	0.0112	(A) Black or African American
EGFL6	Xp22.2	5.04	5.81	1.46	1.48	-0.77	3.217e-4	0.0116	(B) White
PCOLCE2	3q23	2.32	3.31	1.80	2.21	-0.99	3.241e-4	0.0117	(B) White
MLANA	9p24.1	1.66	1.02	1.28	0.78	0.65	3.272e-4	0.0117	(A) Black or African American
MON2	12q14.1	9.38	9.18	0.38	0.43	0.20	3.274e-4	0.0117	(A) Black or African American
UBE2L6	11q12.1	9.81	10.36	1.04	0.97	-0.55	3.279e-4	0.0117	(B) White
SNHG17	20q11.23	9.97	9.49	0.91	0.87	0.48	3.291e-4	0.0117	(A) Black or African American
HNRNPH1	5q35.3	12.17	11.99	0.34	0.35	0.18	3.295e-4	0.0117	(A) Black or African American
IL4I1	19q13.33	6.45	7.08	1.18	1.23	-0.63	3.301e-4	0.0117	(B) White
NPC2	14q24.3	11.08	11.36	0.53	0.55	-0.28	3.308e-4	0.0117	(B) White
BIRC6	2p22.3	11.06	10.84	0.40	0.48	0.22	3.317e-4	0.0117	(A) Black or African American
ACAD8	11q25	8.88	8.70	0.33	0.40	0.18	3.321e-4	0.0117	(A) Black or African American
MCF2	Xq27.1	0.91	0.54	0.72	0.54	0.37	3.359e-4	0.0118	(A) Black or African American
BLOC1S2	10q24.31	8.69	8.95	0.50	0.52	-0.26	3.399e-4	0.0120	(B) White
ACSF3	16q24.3	9.10	9.29	0.34	0.52	-0.20	3.415e-4	0.0120	(B) White
ZNF704	8q21.13	7.34	6.95	0.62	1.14	0.38	3.423e-4	0.0120	(A) Black or African American
DHX58	17q21.2	7.17	7.59	0.80	0.72	-0.42	3.429e-4	0.0120	(B) White
CENPU	4q35.1	8.53	8.99	0.87	0.85	-0.46	3.464e-4	0.0121	(B) White
PTPDC1	9q22.32	7.58	7.33	0.47	0.50	0.25	3.468e-4	0.0121	(A) Black or African American
ARGLU1	13q33.3	11.31	10.92	0.74	0.78	0.39	3.514e-4	0.0122	(A) Black or African American
TBC1D3H	17q12	3.80	3.16	1.24	1.07	0.64	3.550e-4	0.0123	(A) Black or African American
LINC00965	8p23.1	0.91	1.44	1.00	1.03	-0.53	3.579e-4	0.0124	(B) White
PRO0611	1p35.2	0.71	0.40	0.60	0.48	0.31	3.614e-4	0.0125	(A) Black or African American
IFNG	12q15	1.46	2.14	1.24	1.52	-0.67	3.617e-4	0.0125	(B) White
RPS27	1q21.3	8.17	9.19	1.98	1.76	-1.02	3.711e-4	0.0128	(B) White
FMO1	1q24.3	1.73	2.54	1.50	1.79	-0.81	3.748e-4	0.0129	(B) White
MTERF2	12q23.3	7.91	7.67	0.45	0.58	0.25	3.797e-4	0.0130	(A) Black or African American
CREB3L3	19p13.3	2.82	3.70	1.63	1.92	-0.88	3.822e-4	0.0131	(B) White
